1.650865933541650232e+00 1.453769427971324912e+00 9.579461611274063815e-01
1.755021495600544768e+00 2.645719789362111829e+00 2.265188385748716282e+00
2.369361116413270185e+00 6.327644248403374583e+00 6.678665148756566694e+00
1.305212508922097836e+00 9.445817904073898763e-01 -3.328786459892274507e-01
1.569945538133113105e+00 1.082427822036150289e+00 3.109438785113646242e-01
3.210621433575024941e-01 3.384321482908080991e+00 3.732268358531185992e+00
2.293140403128474336e+00 5.420169698778213530e+00 8.097450105411493126e+00
1.466430125401660511e+00 -4.731911637859997910e-01 1.288016930000308369e+00
2.110773998550732333e+00 6.684052695474259842e+00 8.636297849865302467e+00
6.277250855997615897e-01 3.162714667962174264e+00 2.751187519874845666e+00
1.389061162816107142e+00 2.648325109339688677e+00 2.298100892368192483e+00
1.215998399589625967e+00 2.994391953133171747e+00 2.133547539113465952e+00
1.975463181191719375e+00 5.891014995890806460e+00 7.038040468119206139e+00
1.476922020659242607e+00 2.672893274106126871e+00 3.126839463791294627e+00
1.603235704458499500e+00 6.530475234323359857e+00 7.701680080675703088e+00
2.398568827021981154e+00 5.703380336631295400e+00 5.144344198886996899e+00
2.395364721035234901e+00 6.552293420030826709e+00 8.570442326004421574e+00
8.829615961908479083e-01 3.397833642836766810e+00 3.101366205204584059e+00
1.300677361380379704e+00 3.085825702021345318e+00 2.224314053719512962e+00
2.996859290046631763e+00 6.300710460492950027e+00 4.101600435295932101e+00
1.015910205525652366e+00 2.994276377221325447e+00 3.413602204735012968e+00
1.553875685527531747e+00 5.822412987618821312e+00 7.930408598618645222e+00
1.562299034276285692e+00 3.218988037112868739e+00 2.846179373239034582e+00
1.369289876682582285e+00 -1.329459087175346443e-01 7.644765082130594580e-01
3.686169685814991936e+00 5.888923396835315849e+00 5.228631710894723561e+00
1.663846311815536660e+00 5.769802181177158928e+00 8.161579509854149705e+00
3.959433016742589739e+00 5.575656320358027607e+00 5.256301987702546086e+00
3.164719023903669104e+00 5.525649757112923943e+00 4.246623397513833886e+00
1.503755684379835422e+00 2.999041267503959496e+00 2.044656535853619062e+00
1.728717528006235238e+00 6.567275800002222219e+00 7.050467509937495159e+00
3.598384748759166030e+00 5.593622230420421282e+00 5.167244418783216275e+00
1.461801378600862122e+00 6.376941443928779485e+00 7.280372747114861376e+00
1.478866052152638000e+00 5.124087940053885237e-01 7.948252342104070722e-01
1.489028107468187923e+00 2.993276337007041654e+00 2.229395901524275914e+00
1.668089241729540539e+00 5.176654856149065509e+00 7.789968136662606568e+00
3.640586765254201218e+00 5.864762796423983460e+00 4.220962133125222948e+00
1.070544894912271117e+00 5.416498886531150303e-01 1.920302337930109626e+00
1.134822541629096904e+00 1.042145165730720580e+00 1.022028247723855143e+00
1.114624339482019000e+00 2.375761816440730811e+00 3.003516399664016401e+00
1.890058748195002192e+00 7.172623510228679500e+00 7.343451838500278051e+00
3.020532203508376146e+00 5.915638615886343210e+00 4.905907330648672016e+00
1.883632589152459680e+00 5.543528882640761601e+00 7.898441676947258294e+00
3.077470676085772627e+00 5.518462477284466594e+00 4.692964144439768504e+00
1.231726002982501900e+00 5.127959555054779628e+00 7.601767320079956924e+00
3.011699949614397909e+00 6.427120284261817140e+00 4.591736565077877863e+00
1.262815969310965070e+00 1.251686279763903897e+00 5.431960756548948055e-04
2.419262402211619367e+00 6.124898521868878731e+00 5.274088127360505140e+00
1.507079790609927805e+00 5.404533054436854833e+00 7.885036028295904664e+00
3.193055248835761084e-01 1.140530912483292969e+00 5.088254758354442409e-01
2.123577061582213155e+00 5.938395996775228447e+00 5.377424590971799923e+00
2.393623664764133352e+00 6.036685060157219063e+00 4.103561781574467382e+00
2.366921338448871204e+00 6.366064171187923115e+00 8.096689390079458093e+00
5.782573331674311090e-01 1.710804915981124719e+00 1.353217909697143506e+00
3.345661284025078785e+00 5.825935293900098344e+00 4.384791791615826106e+00
2.536476453632413808e+00 6.048580694251655565e+00 5.570112461670037263e+00
2.268977891964712335e+00 6.078603434735544653e+00 4.331429882791895558e+00
1.143782335580399101e+00 9.978927329213236330e-01 6.229540419144623531e-01
3.435907539944120348e+00 6.089601647768493109e+00 4.983299092779613915e+00
2.852506212079524595e+00 5.505833238065379831e+00 4.712391485828919535e+00
2.161429204919168345e+00 6.900579152587564380e+00 7.564125040043675696e+00
1.790515933932595116e+00 5.369088281785605155e+00 7.640261757751577676e+00
1.729654848240257614e+00 6.051505948809299262e+00 7.831190552631825064e+00
2.680388366990424487e+00 6.199693807607805418e+00 5.179785136553537228e+00
1.394346355165764439e+00 1.970230492345590001e+00 3.038985048727718130e+00
1.737506284882144758e+00 5.702501863679003691e+00 7.595073398413047627e+00
1.376103639070266116e+00 6.227005820798375169e+00 7.802852016213048358e+00
8.459481589641926202e-01 4.322156061546241768e-01 1.063168801850630452e+00
1.020673801403263914e+00 3.024949410058965338e+00 3.202299345907576811e+00
1.606359735997789695e+00 3.269693736649102789e+00 2.442253046943605455e+00
3.362770892276158996e-01 2.881864301388656902e+00 2.852392181029614449e+00
1.070249493945001129e+00 1.521602491507840993e+00 7.558487194309998491e-01
1.222788186748392292e+00 5.120245209391165453e-01 1.306853044406225184e+00
3.099033553490932125e+00 5.293068899207264977e+00 4.750462904804067854e+00
2.515286379000186923e+00 6.268477210632147134e+00 5.178838309466308409e+00
8.407625513924125160e-01 3.102853575019116406e+00 2.790419518085756945e+00
3.396522615869045580e+00 6.479674103443887390e+00 5.399067535988583799e+00
7.547419225969340673e-01 7.580342885142228315e-01 6.376910760415300805e-01
1.801282930827868389e+00 9.074029652232987742e-01 1.689838855810205098e+00
1.013470389230252122e+00 3.411531565205075278e+00 2.844624558804126124e+00
6.906221981920761532e-01 4.753178218372194896e-01 1.176890422081084742e+00
9.855226401492360733e-01 3.138223388036264883e+00 3.401342053903508411e+00
1.277439550753622255e+00 2.757423959747113074e+00 2.814605890867398763e+00
1.284826117489344943e+00 2.994006987806156150e+00 4.260450865682319233e+00
1.663148208149844098e+00 5.700303581164232192e+00 7.876561373861889592e+00
5.406850865007000184e-01 1.712151242281239494e+00 9.853940424410471133e-01
3.408883650689489286e+00 6.198446569939831896e+00 4.084545454890512239e+00
7.797888546704472290e-01 3.128725490087177707e+00 3.192454610063429676e+00
1.468175990044989110e+00 8.327204013567119922e-01 1.425807279043559417e+00
3.120258977746945828e+00 6.384343868196332039e+00 6.151766848619494077e+00
3.801786699151294968e-01 5.662908935971503688e+00 8.084678132412758345e+00
3.323431655101176663e-01 3.066471287700899939e+00 3.367291703283771920e+00
3.262633648803509256e+00 7.331444060427516618e+00 4.692203973315702825e+00
2.725931483641873321e+00 6.211139525378213122e+00 4.363011494470047325e+00
7.579502946841490951e-01 2.413038619453002021e+00 3.475326185527394252e+00
-8.586268617499115408e-03 3.895709869735697328e-01 -4.059533822834660022e-02
1.001143758535071981e+00 4.799496860358026806e-01 7.857248795548472664e-01
1.276282009260204520e+00 5.231903160410709130e-01 1.046752145309157722e+00
2.760310261294987910e+00 6.359744552649591043e+00 7.916289098883659392e+00
1.335674886836703212e+00 6.180925077216356200e+00 7.692313277696216645e+00
8.678131108905899893e-01 1.412627373351901250e+00 1.346375667829885492e+00
3.311143903937383115e+00 5.775162756999976388e+00 5.572327357008728832e+00
2.729590917119340876e+00 5.668993840289625830e+00 4.837622929739605837e+00
6.414739349501354937e-01 3.779620436068947598e+00 3.271014486245456432e+00
6.534591293983349480e-01 6.456279025521067805e-01 8.518768224427368807e-01
2.571578454498629984e+00 6.648032271606176380e+00 4.996160357768641092e+00
1.337964012058106222e+00 2.599466866919937669e+00 3.026226228554465880e+00
2.415651123750145679e+00 5.515942625121154741e+00 4.056862327359651132e+00
2.699972365147506270e+00 6.300207721363472402e+00 8.317390061842994342e+00
3.108959333910794598e-01 6.746980906174484538e-01 3.268854518407566800e-01
8.120142274641279911e-01 5.985077575632607783e+00 8.538769295171254825e+00
1.033377670179206564e+00 3.467771614280808823e+00 3.652360656145980045e+00
1.689115037252736373e-01 3.572699371073604802e+00 3.268587276593442503e+00
3.359218180144978749e+00 5.908891580291025569e+00 5.405001551760340028e+00
2.493853759024707850e-01 3.184673100644548338e-01 1.761888472817816798e+00
1.215052523861928080e+00 6.441738080713689918e+00 8.013877265104200731e+00
1.387838612255031912e+00 1.059777013155687841e+00 1.257184467128572569e+00
1.410697346356984960e-01 9.806783430993046835e-01 7.989160892345008591e-01
3.593400018907242366e+00 6.390248172760422563e+00 4.585173215052852136e+00
4.942671992969729367e-01 2.941008615687673799e+00 2.706684169611216273e+00
4.881648186367107956e-01 4.746770349761071373e-01 1.363000473400356682e+00
2.915231170701112262e+00 6.255328023874955790e+00 4.964453741407032439e+00
1.681657362085107188e+00 6.309204645373817755e+00 9.135925243457974076e+00
1.613475852180068948e+00 6.532105382819674233e+00 9.337324964478543876e+00
2.809642512911592949e+00 5.347280554793166552e+00 5.335491763835657153e+00
3.100432529089053535e+00 6.140079464018668887e+00 5.121652031958669582e+00
2.155737045944201569e+00 3.580510821877608940e+00 2.619338791804227906e+00
1.012525094192657127e+00 1.379220150810663403e+00 9.114574526472195570e-01
1.992893859579917715e+00 5.800830070658823168e+00 8.134332680760952172e+00
4.117667116663275451e+00 6.286596698146789564e+00 4.024280517868597862e+00
7.873456233507108992e-01 7.132181804178014950e-01 6.575004948563520912e-01
1.701526390000716926e+00 3.119705135500616677e+00 2.787317839766202621e+00
8.566949423437958400e-01 2.532453414146518256e+00 2.885786409879052883e+00
3.641456094722054004e+00 6.547760816073479262e+00 5.021686699414507515e+00
4.367327798375799652e-01 2.436183745546452784e+00 3.379933517497252016e+00
1.470340811614972765e+00 5.940760835380739735e+00 8.007747913187234445e+00
1.411241797484296567e+00 1.454362886715481862e+00 1.193609500357005970e+00
3.924878453856116556e-01 1.405848660115421644e+00 8.544256858731436033e-01
2.331108657325744904e+00 6.250644762887778150e+00 7.948866062724937009e+00
2.784604863078828263e+00 6.051592152159184224e+00 4.878349901346039630e+00
1.336080825353809898e+00 1.603300762826137094e+00 1.317186551924565130e+00
3.635329576900506732e-01 7.678506153562244529e-01 9.759308036206670867e-02
2.871071297404408806e+00 5.252049007703893935e+00 5.106783447130115228e+00
2.221276781818029900e+00 4.375061147386985816e+00 8.197902774786109958e+00
1.450895199770881661e+00 2.648695920906185997e+00 2.733701662524527176e+00
1.536115968826262446e+00 5.518406838736963138e+00 7.968180498384437982e+00
3.793987427183919348e+00 6.894873093932981867e+00 5.279645672944605295e+00
1.273611149463396375e+00 1.213056445398390970e+00 3.842972735394634132e-01
2.383894699527688843e+00 5.266659895482921350e+00 6.093162319090195567e+00
8.908442961646763081e-01 3.155621606258002476e+00 2.942396840756792198e+00
4.491378213411871823e-01 9.266168135937964401e-01 1.699884169866225481e+00
1.410199316014929316e+00 2.731204674015385248e+00 3.085563215487274746e+00
8.718934074437122428e-01 2.952070351847877028e+00 3.015662648527272616e+00
5.219480074284780224e-01 6.150280886542452974e-01 1.507631964412327719e+00
1.595618721436275589e+00 3.738196159816089548e+00 3.156700783522198073e+00
1.254839704135785272e+00 1.285945156546234092e+00 1.113784796324709614e+00
-1.423521168318941932e-02 7.275763334398147597e-01 7.675676654713401437e-01
7.215441574317792428e-01 1.123981863950462845e-03 8.768721973930005964e-01
4.116499853673090126e-01 1.388026464094285428e+00 6.496238484745230357e-01
1.772365861033230239e+00 3.559528517066616438e+00 3.156519824825447795e+00
1.637995384039231617e+00 7.086192032112457184e-01 1.515046080530270789e+00
1.569872246648620351e-01 2.891937567284340815e+00 2.854738500432341120e+00
6.720284836124035266e-01 3.106440034561450236e+00 2.020758079780806682e+00
1.707425449039914778e+00 3.895732194900938694e+00 4.014802163911296518e+00
3.490120703274377956e+00 6.132696404168889615e+00 5.684477841997836123e+00
2.000847379520064528e+00 6.398873442010144963e+00 6.440477848716528619e+00
1.101420602864622067e+00 1.123064316193546075e+00 4.446645660820669477e-02
1.943482442209496952e+00 5.573309024585716642e+00 8.322252525220791952e+00
2.231883738948730489e+00 5.850328099375509794e+00 7.672360324541897647e+00
3.548475175552090910e+00 5.427268901875732965e+00 4.772368319422365168e+00
2.044395036375938890e+00 5.162179365703698508e+00 8.323738336003160043e+00
1.311651896724443267e+00 3.416141938012672075e+00 2.555108037536530041e+00
7.760737862075248739e-01 3.282593741727612091e+00 2.911745103065578988e+00
3.027263942764979010e+00 6.076415125306843024e+00 4.474542383837774473e+00
1.994306102569691541e+00 6.012334177916955902e+00 7.849960038006077667e+00
1.122351216840561605e+00 2.033892007796441526e+00 2.615797427254596297e+00
1.546581152993808495e+00 3.613097510958432901e-01 6.332044862163552779e-01
2.542138050016850670e+00 5.745556377071898702e+00 8.165769441921369776e+00
2.517227464966317996e+00 6.280440307923240262e+00 5.145335698054553930e+00
2.983203374458333279e+00 6.497053984711484098e+00 3.946199573938107719e+00
8.721321421042772526e-01 1.421244420526353025e+00 8.776177837201171172e-01
1.712947650487881779e+00 1.616700673009675793e+00 1.483805027329962778e+00
1.381037380269536374e+00 1.133745609093262052e+00 1.170449795859328734e+00
1.949381278413489404e+00 1.635865277655546457e+00 1.131556336633913862e+00
1.551185489658651218e+00 6.184625354133104658e+00 7.336684036825146471e+00
6.620468468118154703e-01 3.161278970173325042e+00 3.161715898194433549e+00
1.012492433158382665e+00 9.839520813079482009e-01 1.890237653542622187e+00
3.285675571195991740e+00 5.640419450483583397e+00 5.463099807874872482e+00
2.069272885434697340e+00 6.456078077490253975e+00 8.764608328089874334e+00
2.535701980669191613e+00 5.984091946066927292e+00 4.534080227338777469e+00
3.504471952313951810e+00 6.543166643551702855e+00 6.171610529572902237e+00
1.180504856762107702e+00 1.294100065234937702e+00 1.659909066925104870e+00
1.000063061518684293e+00 3.143533822526219268e+00 3.004324913680284759e+00
8.842622976404252988e-01 2.716053914215094345e+00 3.260905328430274697e+00
3.189998872857844336e+00 5.768819430983355367e+00 4.932196006307620451e+00
3.615582282150074267e+00 5.172461301097294850e+00 4.920823448638198094e+00
2.411468539783240939e+00 5.955979909901972569e+00 5.269579364442903646e+00
6.018004397026195385e-01 3.698495438797203771e+00 2.287611570718595555e+00
1.555919198761426259e-01 1.909809941639972308e+00 1.116685331313147733e+00
7.490728958052095265e-01 3.122976049770668894e+00 3.391917524956111318e+00
2.995171860969458422e+00 7.066561846614726861e+00 5.166448480793743414e+00
2.172454560442524940e+00 6.852121148053321953e+00 7.431700368407969215e+00
1.480762464604523876e+00 1.171998779031516946e+00 9.403137650411942383e-01
7.170352378190776310e-01 1.178997726643232546e+00 9.105712788626740828e-01
2.432492733126781825e+00 4.563234731614977946e+00 7.255475773333511569e+00
1.521102608615014340e+00 1.290191472931411898e+00 1.283031879120604346e+00
2.397011099770761433e+00 5.996408612794327020e+00 8.059466517734501068e+00
1.791192784484884060e-01 3.908992508993668125e+00 3.086705095369755014e+00
1.857615538955258661e+00 6.069193869681431153e+00 8.029940302866357626e+00
3.374453503400092202e+00 6.507195810639668565e+00 5.114216008361389676e+00
4.136354691551423768e-01 1.337871419458426470e+00 9.071577748684216402e-01
2.377189184371296005e+00 5.929142356691569304e+00 7.842467638688435549e+00
1.845078246867212890e+00 5.616238408532212567e+00 7.279213276128097654e+00
1.132178453588345235e+00 3.492912018262966711e+00 2.247810731196677736e+00
1.562526996456103046e+00 5.663669085457716079e+00 7.782072260407850273e+00
1.242124481361879917e+00 4.579431766759730627e-01 1.542138515242192032e+00
1.778733696195983871e+00 6.628250507983998396e+00 8.257195309368210445e+00
9.070908104874774169e-01 1.366553871101654494e+00 6.295098052890522045e-01
2.031518219310513018e+00 5.673590174657586971e+00 4.979181585915050334e+00
5.425160179346004696e-01 7.211488288823830750e-01 1.738025283011962463e+00
9.371136104226811536e-01 3.344721737994847732e+00 3.147625472930675627e+00
2.535815266869418050e+00 5.790150247177738407e+00 8.331622416938687437e+00
6.816003034081737910e-01 2.495644567364327493e+00 3.108906494482356564e+00
3.249305721149348347e+00 6.145464803053822145e+00 4.875739335247900819e+00
1.355511950681663969e+00 3.462047672537961862e+00 3.279356412604952364e+00
2.049403845409262903e+00 6.449014475660377776e+00 7.436765124539983951e+00
1.104270507080212127e+00 5.748071025830657987e+00 7.065763894801285971e+00
6.149409767646727420e-01 3.061631691988066173e+00 2.754290418153384934e+00
3.525359223375127193e+00 5.821378751413591068e+00 5.245028967198829051e+00
1.602491817413346897e+00 1.213922749712942784e+00 1.284745272215320089e+00
2.207340997582552422e+00 5.406770826410849828e+00 8.151329721143774520e+00
1.484005063892997356e+00 5.144756603104620574e+00 7.779852033687798318e+00
6.122741591089027047e-01 2.471521970510248245e+00 3.439802654017647843e+00
1.914759912673683839e+00 5.705341862751934556e+00 8.090934534798371658e+00
1.215813796269265223e+00 3.429416453219590100e+00 1.470569658405873836e+00
1.508084124012804894e+00 6.681004240326253729e-01 7.385017323613136675e-01
7.643758327473388903e-01 1.169877997893951749e+00 7.980305474972877455e-01
2.650149353712616396e+00 6.422481773725566612e+00 8.313326711964972304e+00
3.422704656091675623e+00 6.185456313326638700e+00 8.134089642387410279e+00
3.159387401249874383e+00 7.223947840231016215e+00 5.436859166637840524e+00
3.046510909014228385e+00 6.335727263614894689e+00 5.334919328218113321e+00
2.191530386668593788e+00 5.284123334398453942e+00 7.766741384876399756e+00
7.702762106348148841e-01 3.059646766226182368e+00 2.802113560952148585e+00
7.132409088275113440e-01 3.344062122425358385e+00 2.562086169171154726e+00
2.177679959140323973e+00 5.476235394056037542e+00 8.111572339122723463e+00
1.109888149175881189e+00 3.280605570133759974e-01 9.196665733682289900e-01
5.907380895412537303e-01 2.863536248350846858e+00 3.736767805686107558e+00
1.470816331951829703e+00 1.475454906766879404e+00 1.450555156221875919e+00
2.819477131708250539e+00 5.596698010666870005e+00 4.316072193592436435e+00
3.200114179122283353e+00 5.804505240445376302e+00 3.988407945724906867e+00
9.696480636157867039e-01 1.295427974412079575e+00 1.707922445226284225e+00
2.506198456993305790e+00 6.489828770085523502e+00 7.520719257324017804e+00
1.791783829920436721e+00 5.084665844168244853e+00 7.912358771213634512e+00
1.128114719104215791e+00 9.003188864367185351e-01 7.170358327259771514e-01
1.207618852349314098e+00 7.303391901593466740e-01 1.717570616581974186e+00
4.464542834380612613e-01 2.954788326288376066e+00 3.089447697342755372e+00
6.971123694043644958e-01 2.833063716951586208e+00 3.746240458712264854e+00
1.334855072237829621e+00 1.430063070215782828e+00 4.281874572095517584e-01
5.158610143848141316e-01 2.359579770644894658e+00 3.179637081744496552e+00
1.452803208275599278e+00 5.955456001547106970e-01 1.410446756630121534e+00
5.230150149031681517e-01 4.884984394128804031e-01 4.649227409435401359e-01
1.138783365944788573e+00 1.956835219492773836e+00 1.568365162387091782e+00
2.941138623477157932e+00 5.599428499769923739e+00 4.567120214729951222e+00
7.256843276388194042e-01 2.051394541760860335e+00 9.642830111527183057e-01
1.049929334923527691e+00 1.061739754181887374e+00 8.318162907293988884e-01
7.953850597973878278e-01 3.035433022885967169e-01 1.381789436979421470e+00
-3.187379007658519559e-01 3.364348684047429039e+00 3.129818971277974704e+00
3.779615836603967161e+00 6.098920325372898077e+00 3.569189215701274343e+00
